X,Y,fid,corrltv,prd_fsc,ciclo,entidad,redi,estado,municip,parroqu,categor,subctgr,mnt_pry,nmbr_pr,dscrpc_,estts_p,huso_nc,hus_fnl,crd_st_,crd_nr_,tipo_br,fech_nc,cotizcn,mnt_pr_,cntdd__,undd_br,mtrls_c,mtrl_tp,mtrl_cn,clsfccn,motivo,clasi2,costo,atipics,Longitd,Latitud,icon_url
-64.1892498577344,10.9495106201896,"371",PI-2022-C-6-E-228-00037370,"2022",C6,ALCALDÍA DE PENÍNSULA DE MACANAO (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Península De Macanao,Capital Península De Macanao,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",192500,"rehabilitación de vía principal boca del río - guayacancito,parroquia capital, municipio península de macanao, del estado nueva esparta.","se pretende la rehabilitación vial de la vía principal boca del río guayacancito, se demoleran las  areas que presentan mayor deterioro, para luego proceder a sacar la base  acondicionarla  y  luego colocar el asfalto.",Culminado,"20","20","371293","1213150",Rehabilitación o Mejora,2022/06/09,5.25,36666.6666666667,3189.54,Metros,Si,asfalto,"175",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-64.1892498577344,10.9495106201896,./0.png
-62.0503993121129,9.05554305758757,"372",PI-2022-C-7-E-347-00037609,"2022",C7,GOBERNACIÓN DE DELTA AMACURO,Sur,Delta Amacuro,Tucupita,San José,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),499380,"bacheo y repavimentacion del tramo calle mariño - tucupita, parroquia san jose, municipio tucupita, estado bolivariano, delta amacuro.","bacheo y repavimentacion con mezcla asfaltica tipo ii con material de cantera, tamaño maximo de 1/2"" en el tramo calle mariño - tucupita",Culminado,"20","20","604415","1001392",Rehabilitación o Mejora,2022/07/12,5.61,89016.0427807487,430,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-62.0503993121129,9.05554305758757,./0.png
-64.370219601093,11.0304155449103,"373",PI-2022-C-6-E-228-00037371,"2022",C6,ALCALDÍA DE PENÍNSULA DE MACANAO (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Península De Macanao,San Francisco,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",210600,"rehabilitación de vía nacional boca de pozo - robledal, parroquia san francisco, municipio península de macanao, del estado nueva esparta.","se pretende  la rehabilitación vial de la vía nacional, boca de pozo - robledal, se demoleran las areas que presentan mayor deterioro, para luego proceder a sacar la base acondicionarla y luego colocar el asfalto.",Culminado,"20","20","349480","1217622",Rehabilitación o Mejora,2022/06/09,5.25,40114.2857142857,2202.86,Metros,Si,asfalto,"200",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-64.370219601093,11.0304155449103,./0.png
-63.5320459156757,10.6184175710533,"374",PI-2022-C-6-E-242-00037400,"2022",C6,ALCALDÍA DE RIBERO (EDO. SUCRE),Oriental,Sucre,Ribero,Villa Frontado (Muelle De Cariaco),Vialidad,Sistemas de Vías de Acceso (calles y avenidas),212940,"asfaltado en la calle principal de la población de saucedo, municipio ribero del estado sucre","este proyecto contempla la rehabilitación 500 mts de la vía principal de la población de saucedo, se colocaran 600 toneladas de asfalto tipo iv.",Culminado,"20","20","442356","1173070",Rehabilitación o Mejora,2022/06/09,5.25,40560,500,Metros,Si,asfalto caliente topo iv,"500",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.5320459156757,10.6184175710533,./0.png
-63.851711372531,11.0236349519837,"375",PI-2022-C-6-E-31-00037447,"2022",C6,ALCALDÍA DE ARISMENDI (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Arismendi,Capital Arismendi,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",100545,"reparación de carpeta de rodamiento en el tramo comprendido entre el sector los dos cerros y el sector palo sano, municipio arismendi, estado nueva esparta","reparación con mezcla asfaltica, incluye demolición de asfalto en mal estado, remoción y bote del mismo.",Culminado,"20","20","407987","1218222",Rehabilitación o Mejora,2022/06/09,5.25,19151.4285714286,66,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.851711372531,11.0236349519837,./0.png
-63.8131663246364,11.0473071597114,"376",PI-2022-C-6-E-31-00037454,"2022",C6,ALCALDÍA DE ARISMENDI (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Arismendi,Capital Arismendi,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),101483,"reparación de carpeta de rodamiento con mezcla asfaltica, vía principal playa guacuco, municipio arismendi, estado nueva esparta.","reparación del asfalto en mal estado, incluye demolición, carga y bote del asfalto en mal estado y colocación de mezcla asfaltica",Culminado,"20","20","407389","1219628",Rehabilitación o Mejora,2022/06/09,5.25,19330.0952380952,85,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.8131663246364,11.0473071597114,./0.png
-63.8567422341061,11.0602722154422,"377",PI-2022-C-6-E-31-00037475,"2022",C6,ALCALDÍA DE ARISMENDI (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Arismendi,Capital Arismendi,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),95521,"reparación de carpeta de rodamiento con mezcla asfaltica, av. 31 de julio, municipio arismendi, estado nueva esparta.","reparación con mezcla asfaltica, incluye demolición, carga y bote de asfalto en mal estado, así como también  conformación de la base",Culminado,"20","20","406446","1218138",Rehabilitación o Mejora,2022/06/09,5.25,18194.4761904762,65,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.8567422341061,11.0602722154422,./0.png
-63.8869791976918,11.0080432244417,"378",PI-2022-C-6-E-31-00037476,"2022",C6,ALCALDÍA DE ARISMENDI (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Arismendi,Capital Arismendi,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),36163,"reparación vial con mezcla asfaltica, vía principal la sierra, municipio arismendi, estado nueva esparta.","reparación con mezcla asfaltica, incluye demolición, carga y bote de asfalto en mal estado, así como también conformación de la base.",Culminado,"20","20","405254","1218651",Rehabilitación o Mejora,2022/06/09,5.25,6888.19047619048,23,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.8869791976918,11.0080432244417,./0.png
-63.8646061182734,11.0383747717323,"379",PI-2022-C-6-E-31-00037477,"2022",C6,ALCALDÍA DE ARISMENDI (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Arismendi,Capital Arismendi,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),51745,"reparación de carpeta de rodamiento con mezcla asfaltica en calle giraldot, municipio arismendi, estado nueva esparta.","reparación con mezcla asfaltica(bacheo). incluye demolición, carga y bote de asfalto en mal estado y conformación de la base.",Culminado,"20","20","406159","1220538",Rehabilitación o Mejora,2022/06/09,5.25,9856.19047619048,33,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.8646061182734,11.0383747717323,./0.png
-63.9965665974118,10.782338986418,"380",PI-2022-C-6-E-323-00037397,"2022",C6,ALCALDÍA DE VILLALBA (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Villalba,Capital Villalba,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),150000,"rehabiltacion de pavimentos con asfalto frio de la avenida principal de san pedro partiendo desde el sector la salina, hasta la calle ribas culminando frente al ambulatorio de san pedro de coche, isla de coche, municipio villalba, estado nueva esparta","la isla de coche por su condicion insular debe ser pavimentada con asfalto en frio por no poseer planta de asfalto caliente. se ejecutaran trabajos de asfaltado partiendo desde la salina en el sector playa la punta, pasando por la avenida principal de sa",Culminado,"20","20","392287","1194462",Rehabilitación o Mejora,2022/06/09,5.25,28571.4285714286,1236,Metros,Si,asfalto frio,"124",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.9965665974118,10.782338986418,./0.png
-63.9927500269778,10.7787160116517,"381",PI-2022-C-6-E-323-00037407,"2022",C6,ALCALDÍA DE VILLALBA (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Villalba,Capital Villalba,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),7500,"rehabilitacion  con asfalto frio calle urica, san pedro de coche, isla de coche, municipio villalba, estado nueva esparta","rehabilitacion con asfalto frio calle urica, san pedro de coche, isla de coche, municipio villalba, estado nueva esparta. se colocaran 10 cm de grosor de asfalto en frio porque la isla de coche no posee planta de asfalto caliente.",Culminado,"20","20","391359","1192396",Rehabilitación o Mejora,2022/06/09,5.25,1428.57142857143,65,Metros,Si,asfalto frio,"7",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.9927500269778,10.7787160116517,./0.png
-63.997412658645,10.7809707923759,"382",PI-2022-C-6-E-323-00037441,"2022",C6,ALCALDÍA DE VILLALBA (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Villalba,Capital Villalba,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),27546,"rehabilitacion de pavimento con asfalto frio de la calle cedeño de san pedro de coche, isla de coche, municipio villalba, estado nuena esparta.","la isla de coche con su condicion insular debe ser pavimentada con asfalto frio por no poseer planta de asfalto caliente. por lo que se ejecutara trabajo de asfaltado en la calle cedeño, comenzando desde la plaza bolivar san pedro de coche, hasta el cent",Culminado,"20","20","391145","1192044",Rehabilitación o Mejora,2022/06/09,5.25,5246.85714285714,227,Metros,Si,asfalto,"13",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.997412658645,10.7809707923759,./0.png
-64.5445106219443,10.2287947430402,"383",PI-2022-C-7-E-340-00037828,"2022",C7,GOBERNACIÓN DE ANZOÁTEGUI,Oriental,Anzoátegui,Guanta,Chorrerón,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",2181055.24,rehabilitación de la troncal 9 tramo pertigalete - límite con el estado sucre / municipio guanta,se procedera a asfaltar la vialidad haciendo una recuperación de la base ejecutando la escarificacion de la misma y colocando una nueva carpeta de rodamiento en los tramos mas críticos,Culminado,"20","20","328755","1131531",Rehabilitación o Mejora,2022/07/20,5.71,381971.145359019,2352,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-64.5445106219443,10.2287947430402,./0.png
-65.986507271383,10.3393618349813,"384",PI-2022-C-7-E-352-00037618,"2022",C7,GOBERNACIÓN DE MIRANDA,Central,Miranda,Páez,Paparo,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",530091.41,"rehabilitación de la vialidad en la vía principal de sabana de paparo, desde el punto de control de la guardia nacional hasta la antena, parroquia paparo, municipio paez, estado miranda.","el proyecto consiste en la adquisición de mezcla asfaltica y materiales de trabajo y seguridad, para rehabilitar la vía principal de sabana de paparo, desde el punto de control de la guardia nacional hasta la antena, parroquia paparo, ubicada en el munic",Culminado,"20","20","172498","1144001",Rehabilitación o Mejora,2022/07/12,5.61,94490.4474153298,1800,Metros,Si,mezcla asfaltica,"900",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-65.986507271383,10.3393618349813,./0.png
-61.5104144721896,7.29173762011168,"385",PI-2022-C-8-E-278-00037777,"2022",C8,ALCALDÍA DE SIFONTES (EDO. BOLÍVAR),Sur,Bolívar,Sifontes,Sección Capital Sifontes,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),610500.01,"rehabilitación y mejoras de la calle el dorado de tumeremo (tramo entrada la frontera hasta transito terrestre), parroquia sección capital, municipio sifontes, estado bolívar","comprende la intervención de la calle el dorado sector troncal 10, para mejorar el transito vehicular mediante el transporte y colocación de 435 toneladas de asfalto en caliente tipo ii (bacheo y carpeta corrida)",Culminado,"20","20","664392","808259",Rehabilitación o Mejora,2022/07/14,5.66,107862.192579505,435,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-61.5104144721896,7.29173762011168,./0.png
-63.9797578464511,10.9816425418277,"386",PI-2022-C-8-E-90-00037816,"2022",C8,ALCALDÍA DE DÍAZ (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Díaz,Capital Díaz,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),666065,"rehabilitacion vial del tramo entre las progresivas 4+250 - 4+500 de la carretera nacional san juan bautista, parroquia san juan, municipio diaz, estado nueva esparta","la carretera nacional san juan bautista es la principal via del municipio motivado a que conecta las diferentes poblaciones que las conforman, por el pasar del tiempo presenta hundimientos y desgaste de la carpeta asfaltica, por lo que se plantea el tran",Culminado,"20","20","392961","1214181",Rehabilitación o Mejora,2022/07/14,5.66,117679.328621908,250,Metros,Si,suministro en boca de planta de mezcla asfaltica en caliente tipo iii,"575",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.9797578464511,10.9816425418277,./0.png
-64.7140345624122,8.8427439976819,"387",PI-2022-C-9-E-105-00037980,"2022",C9,ALCALDÍA DE FRANCISCO DE MIRANDA (EDO. ANZOÁTEGUI),Oriental,Anzoátegui,Francisco De Miranda,Pariaguán,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),67870,"bacheo en la calle urdaneta del sector el merey ii, pariaguan, municipio francisco de miranda, estado anzoategui.","consiste rehabilitar 260 m2 de vialidad en la calle urdaneta, aplicando, mezcla asfaltica en caliente tipo bac-1. ademas de la conformación y nivelación con equipo de bacheo y la limpieza de las cunetas y calle, ubicado en el sector el merey ii, pariagua",Culminado,"20","20","311528","977902",Rehabilitación o Mejora,2022/08/16,5.96,11387.5838926174,260,m2,Si,mezcla asfaltica tipo bac-1 (tn),"60",bacheo,Elementos no asfalticos,,189.793064876957,no,-64.7140345624122,8.8427439976819,./0.png
-64.7199349136753,8.83703904408152,"388",PI-2022-C-9-E-105-00038112,"2022",C9,ALCALDÍA DE FRANCISCO DE MIRANDA (EDO. ANZOÁTEGUI),Oriental,Anzoátegui,Francisco De Miranda,Pariaguán,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),74600,"bacheo en la calle freites del sector casco central, pariaguan, municipio francisco de miranda, estado anzoategui.","consiste en rehabilitar la vialidad en un area de 288 m2 en la calle freites con la aplicacion de mezcla asfaltica en caliente tipo bac-1, ademas del saneamiento del area a tratar con equipos manuales y mecanicos, a la altura del parque el bolsillo, ubic",Culminado,"20","20","310777","977278",Rehabilitación o Mejora,2022/08/16,5.96,12516.7785234899,288,m2,Si,mezcla asfaltica tipo bac-1,"80",bacheo,Elementos no asfalticos,,156.459731543624,no,-64.7199349136753,8.83703904408152,./0.png
-64.7155993451679,8.84301711461769,"389",PI-2022-C-9-E-105-00038135,"2022",C9,ALCALDÍA DE FRANCISCO DE MIRANDA (EDO. ANZOÁTEGUI),Oriental,Anzoátegui,Francisco De Miranda,Pariaguán,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),68000,"bacheo en la calle 19 de abril del sector el merey ii, pariaguan, municipio francisco de miranda, estado anzoategui.
","consiste rehabilitar un area de 260 m2 de vialidad en la calle 19 de abril, aplicando mezcla asfaltica en caliente tipo bac-1. ademas de la conformación y nivelación con equipo de bacheo y la limpieza de las cunetas y calle, ubicado en el sector el merey",Culminado,"20","20","311324","977953",Rehabilitación o Mejora,2022/08/16,5.96,11409.3959731544,260,m2,Si,mezcla asfaltica tipo bac-1 (tn),"60",bacheo,Elementos no asfalticos,,190.156599552573,no,-64.7155993451679,8.84301711461769,./0.png
-61.8327619055446,7.32871634680894,"390",PI-2022-C-9-E-93-00037983,"2022",C9,ALCALDÍA DE EL CALLAO (EDO. BOLÍVAR),Sur,Bolívar,El Callao,Capital El Callao,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),384100,"rehabilitación de la vialidad del casco central, tramo comprendido desde el terminal de pasajeros hasta la salida de san luis, parroquia sección capital,  municipio el callao, estado bolívar","se plantea el saneamiento de 1.400 m2 de baches, con un espesor promedio de 0,10 m, imprimación y repavimentación mediante el suministro, acarreo y colocación de 320 toneladas de mezcla asfaltica caliente tipo ii, desde la planta ubicada a 200 km de la p",Culminado,"20","20","629378","811997",Rehabilitación o Mejora,2022/08/16,5.96,64446.3087248322,1400,m2,Si,mezcla asfaltica caliente tipo ii (medidas en toneladas),"320",carpeta,Elementos no asfalticos,,201.394714765101,no,-61.8327619055446,7.32871634680894,./0.png
-65.746069015913,8.99890905272399,"391",PI-2022-C-9-E-95-00038097,"2022",C9,ALCALDÍA DE EL SOCORRO (EDO. GUÁRICO),Los LLanos,Guárico,El Socorro,El Socorro,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),314000,"bacheo en la calle ambrosio plaza del sector pueblo, municipio el socorro estado guarico","se realizara el bache en diferentes areas criticas de la calle ambrosio plaza del sector pueblo nuevo la cual cuenta con una longitud de 699 mts, con reparaciones localizadas y profundas debido al avanzado deterioro de la misma, para ello se realizaran e",Culminado,"20","20","198591","995503",Rehabilitación o Mejora,2022/08/16,5.96,52684.5637583893,699,m2,Si,asfalto en caliente por m3,"56",bacheo,Elementos no asfalticos,,940.795781399808,si,-65.746069015913,8.99890905272399,./0.png
