X,Y,fid,corrltv,prd_fsc,ciclo,entidad,redi,estado,municip,parroqu,categor,subctgr,mnt_pry,nmbr_pr,dscrpc_,estts_p,huso_nc,hus_fnl,crd_nr_,crd_st_,tipo_br,fech_nc,cotizcn,mnt_pr_,cntdd__,undd_br,mtrls_c,mtrl_tp,mtrl_cn,clsfccn,motivo,clasi2,costo,atipics,Longitd,Latitud,icon_url
-63.842297727607,11.0191125722416,"375",PI-2022-C-6-E-31-00037447,"2022",C6,ALCALDÍA DE ARISMENDI (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Arismendi,Capital Arismendi,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",100545,"reparación de carpeta de rodamiento en el tramo comprendido entre el sector los dos cerros y el sector palo sano, municipio arismendi, estado nueva esparta","reparación con mezcla asfaltica, incluye demolición de asfalto en mal estado, remoción y bote del mismo.",Culminado,"20","20","1218725","406960",Rehabilitación o Mejora,2022/06/09,5.25,19151.4285714286,66,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.842297727607,11.0191125722416,./0.png
-63.8478078962466,11.0318117775677,"376",PI-2022-C-6-E-31-00037454,"2022",C6,ALCALDÍA DE ARISMENDI (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Arismendi,Capital Arismendi,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),101483,"reparación de carpeta de rodamiento con mezcla asfaltica, vía principal playa guacuco, municipio arismendi, estado nueva esparta.","reparación del asfalto en mal estado, incluye demolición, carga y bote del asfalto en mal estado y colocación de mezcla asfaltica",Culminado,"20","20","1221331","411178",Rehabilitación o Mejora,2022/06/09,5.25,19330.0952380952,85,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.8478078962466,11.0318117775677,./0.png
-63.8564009380455,11.0183134750248,"377",PI-2022-C-6-E-31-00037475,"2022",C6,ALCALDÍA DE ARISMENDI (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Arismendi,Capital Arismendi,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),95521,"reparación de carpeta de rodamiento con mezcla asfaltica, av. 31 de julio, municipio arismendi, estado nueva esparta.","reparación con mezcla asfaltica, incluye demolición, carga y bote de asfalto en mal estado, así como también  conformación de la base",Culminado,"20","20","1222778","406422",Rehabilitación o Mejora,2022/06/09,5.25,18194.4761904762,65,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.8564009380455,11.0183134750248,./0.png
-63.8673253286595,11.022921517427,"378",PI-2022-C-6-E-31-00037476,"2022",C6,ALCALDÍA DE ARISMENDI (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Arismendi,Capital Arismendi,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),36163,"reparación vial con mezcla asfaltica, vía principal la sierra, municipio arismendi, estado nueva esparta.","reparación con mezcla asfaltica, incluye demolición, carga y bote de asfalto en mal estado, así como también conformación de la base.",Culminado,"20","20","1217012","403102",Rehabilitación o Mejora,2022/06/09,5.25,6888.19047619048,23,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.8673253286595,11.022921517427,./0.png
-63.8590909741107,11.0400091674021,"379",PI-2022-C-6-E-31-00037477,"2022",C6,ALCALDÍA DE ARISMENDI (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Arismendi,Capital Arismendi,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),51745,"reparación de carpeta de rodamiento con mezcla asfaltica en calle giraldot, municipio arismendi, estado nueva esparta.","reparación con mezcla asfaltica(bacheo). incluye demolición, carga y bote de asfalto en mal estado y conformación de la base.",Culminado,"20","20","1220359","405556",Rehabilitación o Mejora,2022/06/09,5.25,9856.19047619048,33,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.8590909741107,11.0400091674021,./0.png
-63.9852956574973,10.803824749001,"380",PI-2022-C-6-E-323-00037397,"2022",C6,ALCALDÍA DE VILLALBA (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Villalba,Capital Villalba,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),150000,"rehabiltacion de pavimentos con asfalto frio de la avenida principal de san pedro partiendo desde el sector la salina, hasta la calle ribas culminando frente al ambulatorio de san pedro de coche, isla de coche, municipio villalba, estado nueva esparta","la isla de coche por su condicion insular debe ser pavimentada con asfalto en frio por no poseer planta de asfalto caliente. se ejecutaran trabajos de asfaltado partiendo desde la salina en el sector playa la punta, pasando por la avenida principal de sa",Culminado,"20","20","1192090","391047",Rehabilitación o Mejora,2022/06/09,5.25,28571.4285714286,1236,Metros,Si,asfalto frio,"124",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.9852956574973,10.803824749001,./0.png
-63.9937221902415,10.7851152406661,"381",PI-2022-C-6-E-323-00037407,"2022",C6,ALCALDÍA DE VILLALBA (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Villalba,Capital Villalba,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),7500,"rehabilitacion  con asfalto frio calle urica, san pedro de coche, isla de coche, municipio villalba, estado nueva esparta","rehabilitacion con asfalto frio calle urica, san pedro de coche, isla de coche, municipio villalba, estado nueva esparta. se colocaran 10 cm de grosor de asfalto en frio porque la isla de coche no posee planta de asfalto caliente.",Culminado,"20","20","1191688","391463",Rehabilitación o Mejora,2022/06/09,5.25,1428.57142857143,65,Metros,Si,asfalto frio,"7",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.9937221902415,10.7851152406661,./0.png
-63.9956689414102,10.7819259020417,"382",PI-2022-C-6-E-323-00037441,"2022",C6,ALCALDÍA DE VILLALBA (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Villalba,Capital Villalba,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),27546,"rehabilitacion de pavimento con asfalto frio de la calle cedeño de san pedro de coche, isla de coche, municipio villalba, estado nuena esparta.","la isla de coche con su condicion insular debe ser pavimentada con asfalto frio por no poseer planta de asfalto caliente. por lo que se ejecutara trabajo de asfaltado en la calle cedeño, comenzando desde la plaza bolivar san pedro de coche, hasta el cent",Culminado,"20","20","1191939","390954",Rehabilitación o Mejora,2022/06/09,5.25,5246.85714285714,227,Metros,Si,asfalto,"13",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.9956689414102,10.7819259020417,./0.png
-64.563459592593,10.2324745310021,"383",PI-2022-C-7-E-340-00037828,"2022",C7,GOBERNACIÓN DE ANZOÁTEGUI,Oriental,Anzoátegui,Guanta,Chorrerón,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",2181055.24,rehabilitación de la troncal 9 tramo pertigalete - límite con el estado sucre / municipio guanta,se procedera a asfaltar la vialidad haciendo una recuperación de la base ejecutando la escarificacion de la misma y colocando una nueva carpeta de rodamiento en los tramos mas críticos,Culminado,"20","20","1131114","330829",Rehabilitación o Mejora,2022/07/20,5.71,381971.145359019,2352,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-64.563459592593,10.2324745310021,./0.png
-65.9901162393011,10.335137137981,"384",PI-2022-C-7-E-352-00037618,"2022",C7,GOBERNACIÓN DE MIRANDA,Central,Miranda,Páez,Paparo,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",530091.41,"rehabilitación de la vialidad en la vía principal de sabana de paparo, desde el punto de control de la guardia nacional hasta la antena, parroquia paparo, municipio paez, estado miranda.","el proyecto consiste en la adquisición de mezcla asfaltica y materiales de trabajo y seguridad, para rehabilitar la vía principal de sabana de paparo, desde el punto de control de la guardia nacional hasta la antena, parroquia paparo, ubicada en el munic",Culminado,"20","20","1144465","172898",Rehabilitación o Mejora,2022/07/12,5.61,94490.4474153298,1800,Metros,Si,mezcla asfaltica,"900",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-65.9901162393011,10.335137137981,./0.png
-61.5107897011691,7.30971608219055,"385",PI-2022-C-8-E-278-00037777,"2022",C8,ALCALDÍA DE SIFONTES (EDO. BOLÍVAR),Sur,Bolívar,Sifontes,Sección Capital Sifontes,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),610500.01,"rehabilitación y mejoras de la calle el dorado de tumeremo (tramo entrada la frontera hasta transito terrestre), parroquia sección capital, municipio sifontes, estado bolívar","comprende la intervención de la calle el dorado sector troncal 10, para mejorar el transito vehicular mediante el transporte y colocación de 435 toneladas de asfalto en caliente tipo ii (bacheo y carpeta corrida)",Culminado,"20","20","806271","664440",Rehabilitación o Mejora,2022/07/14,5.66,107862.192579505,435,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-61.5107897011691,7.30971608219056,./0.png
-63.9797137862577,10.9821581222553,"386",PI-2022-C-8-E-90-00037816,"2022",C8,ALCALDÍA DE DÍAZ (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Díaz,Capital Díaz,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),666065,"rehabilitacion vial del tramo entre las progresivas 4+250 - 4+500 de la carretera nacional san juan bautista, parroquia san juan, municipio diaz, estado nueva esparta","la carretera nacional san juan bautista es la principal via del municipio motivado a que conecta las diferentes poblaciones que las conforman, por el pasar del tiempo presenta hundimientos y desgaste de la carpeta asfaltica, por lo que se plantea el tran",Culminado,"20","20","1214124","392956",Rehabilitación o Mejora,2022/07/14,5.66,117679.328621908,250,Metros,Si,suministro en boca de planta de mezcla asfaltica en caliente tipo iii,"575",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.9797137862577,10.9821581222553,./0.png
-64.7137437649002,8.84276341063958,"387",PI-2022-C-9-E-105-00037980,"2022",C9,ALCALDÍA DE FRANCISCO DE MIRANDA (EDO. ANZOÁTEGUI),Oriental,Anzoátegui,Francisco De Miranda,Pariaguán,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),67870,"bacheo en la calle urdaneta del sector el merey ii, pariaguan, municipio francisco de miranda, estado anzoategui.","consiste rehabilitar 260 m2 de vialidad en la calle urdaneta, aplicando, mezcla asfaltica en caliente tipo bac-1. ademas de la conformación y nivelación con equipo de bacheo y la limpieza de las cunetas y calle, ubicado en el sector el merey ii, pariagua",Culminado,"20","20","977900","311496",Rehabilitación o Mejora,2022/08/16,5.96,11387.5838926174,260,m2,Si,mezcla asfaltica tipo bac-1 (tn),"60",bacheo,Elementos no asfalticos,,189.793064876957,no,-64.7137437649002,8.84276341063958,./0.png
-64.7205441863072,8.83709049564962,"388",PI-2022-C-9-E-105-00038112,"2022",C9,ALCALDÍA DE FRANCISCO DE MIRANDA (EDO. ANZOÁTEGUI),Oriental,Anzoátegui,Francisco De Miranda,Pariaguán,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),74600,"bacheo en la calle freites del sector casco central, pariaguan, municipio francisco de miranda, estado anzoategui.","consiste en rehabilitar la vialidad en un area de 288 m2 en la calle freites con la aplicacion de mezcla asfaltica en caliente tipo bac-1, ademas del saneamiento del area a tratar con equipos manuales y mecanicos, a la altura del parque el bolsillo, ubic",Culminado,"20","20","977272","310844",Rehabilitación o Mejora,2022/08/16,5.96,12516.7785234899,288,m2,Si,mezcla asfaltica tipo bac-1,"80",bacheo,Elementos no asfalticos,,156.459731543624,no,-64.7205441863072,8.83709049564962,./0.png
-64.7156002659801,8.84321601851357,"389",PI-2022-C-9-E-105-00038135,"2022",C9,ALCALDÍA DE FRANCISCO DE MIRANDA (EDO. ANZOÁTEGUI),Oriental,Anzoátegui,Francisco De Miranda,Pariaguán,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),68000,"bacheo en la calle 19 de abril del sector el merey ii, pariaguan, municipio francisco de miranda, estado anzoategui.
","consiste rehabilitar un area de 260 m2 de vialidad en la calle 19 de abril, aplicando mezcla asfaltica en caliente tipo bac-1. ademas de la conformación y nivelación con equipo de bacheo y la limpieza de las cunetas y calle, ubicado en el sector el merey",Culminado,"20","20","977931","311324",Rehabilitación o Mejora,2022/08/16,5.96,11409.3959731544,260,m2,Si,mezcla asfaltica tipo bac-1 (tn),"60",bacheo,Elementos no asfalticos,,190.156599552573,no,-64.7156002659801,8.84321601851357,./0.png
-61.8278382122188,7.34445817162767,"390",PI-2022-C-9-E-93-00037983,"2022",C9,ALCALDÍA DE EL CALLAO (EDO. BOLÍVAR),Sur,Bolívar,El Callao,Capital El Callao,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),384100,"rehabilitación de la vialidad del casco central, tramo comprendido desde el terminal de pasajeros hasta la salida de san luis, parroquia sección capital,  municipio el callao, estado bolívar","se plantea el saneamiento de 1.400 m2 de baches, con un espesor promedio de 0,10 m, imprimación y repavimentación mediante el suministro, acarreo y colocación de 320 toneladas de mezcla asfaltica caliente tipo ii, desde la planta ubicada a 200 km de la p",Culminado,"20","20","810255","628839",Rehabilitación o Mejora,2022/08/16,5.96,64446.3087248322,1400,m2,Si,mezcla asfaltica caliente tipo ii (medidas en toneladas),"320",carpeta,Elementos no asfalticos,,201.394714765101,no,-61.8278382122188,7.34445817162767,./0.png
-65.7411917260022,8.99568369894645,"391",PI-2022-C-9-E-95-00038097,"2022",C9,ALCALDÍA DE EL SOCORRO (EDO. GUÁRICO),Los LLanos,Guárico,El Socorro,El Socorro,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),314000,"bacheo en la calle ambrosio plaza del sector pueblo, municipio el socorro estado guarico","se realizara el bache en diferentes areas criticas de la calle ambrosio plaza del sector pueblo nuevo la cual cuenta con una longitud de 699 mts, con reparaciones localizadas y profundas debido al avanzado deterioro de la misma, para ello se realizaran e",Culminado,"20","20","995864","198057",Rehabilitación o Mejora,2022/08/16,5.96,52684.5637583893,699,m2,Si,asfalto en caliente por m3,"56",bacheo,Elementos no asfalticos,,940.795781399808,si,-65.7411917260022,8.99568369894645,./0.png
-62.0758009265988,8.94832856008352,"392",PI-2023-C-11-E-347-00039834,"2023",C11,GOBERNACIÓN DE DELTA AMACURO,Sur,Delta Amacuro,Tucupita,Mariscal Antonio José De Sucre,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",1296000,"rehabilitacion integralde la via nacional troncal 015, municipio tucupita, estado bolivariano delta amacuro.","bacheo y repavimentacion asfaltica con mezcla tipo iii, limpieza de laterales (hombrillos) y demarcacion de reductores de velocidad y pasos peatonales.",Culminado,"20","20","994975","602071",Rehabilitación o Mejora,2023/07/04,28.09,46137.4154503382,1304,m2,Si,asfalto tipo iii (toneladas),"120",bacheo/carpeta,Elementos no asfalticos,,384.478462086152,no,-62.0758009265988,8.94832856008353,./0.png
-63.2335435736911,9.69370918873826,"393",PI-2023-C-11-E-353-00039763,"2023",C11,GOBERNACIÓN DE MONAGAS,Oriental,Monagas,Maturín,Santa Cruz,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),2298690.48,"pavimentación de la vía principal de acceso al sector las carolinas, ubicado en la parroquia santa cruz, municipio maturín, estado monagas. etapa ii","colocación de 802 toneladas de mezcla asfaltica en caliente, carpeta corrida, empleando maquinaria pesada. para dar continuidad a la pavimentación de la avenida principal del sector las carolinas en un tramo de 3900 m².",Culminado,"20","20","1072114","474938",Rehabilitación o Mejora,2023/06/27,27.65,83135.2795660036,3900,m2,Si,asfalto,"802",carpeta,Elementos no asfalticos,,103.659949583546,no,-63.2335435736911,9.69370918873826,./0.png
-63.8150986433796,11.0010372684427,"394",PI-2023-C-11-E-354-00039797,"2023",C11,GOBERNACIÓN DE NUEVA ESPARTA,Oriental,Nueva Esparta,Maneiro,Capital Maneiro,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),1144000,"bacheo, demarcación, y señalización de la avenida luisa caceres de arismendi, sentido pampatar la asunción.","bacheo en 875 m2 de vialidad, con la colocación y suministro de 113,10 toneladas de mezcla asfaltica tipo y la demarcación horizontal de lineas continuas de 1,5 km con material termoplastico, la demarcación de líneas horizontal discontinuas de 0,60 km co",Culminado,"20","20","1216790","410455",Rehabilitación o Mejora,2023/06/27,27.65,41374.321880651,875,m2,Si,mezcla asfaltica en caliente en toneladas,"113",bacheo,Elementos no asfalticos,,366.14444142169,si,-63.8150986433796,11.0010372684427,./0.png
-62.1059617666477,7.97562654052871,"395",PI-2023-C-12-E-208-00039954,"2023",C12,ALCALDÍA DE PADRE PEDRO CHIEN (EDO. BOLÍVAR),Sur,Bolívar,Padre Pedro Chien,Capital Padre Pedro Chien,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",2521800,"bacheo y reparación de la vía del manganeso a el palmar(carretera regional upata-el palmar, del municipio padre pedro chien del estado bolívar.","suministro, trasporte y colocación de asfalto bac 1 en carpeta continuas (bacheo)y colocación de riego de adherencia  utilizando imprimación asfaltica trasportada en rosco y colocada en caliente en el sitio para la recuperación de la vialidad. acarreo de",Culminado,"20","20","885003","606108",Rehabilitación o Mejora,2023/07/19,28.81,87532.1069073238,5000,m2,Si,mezcla asfaltica,"600",bacheo/carpeta,Elementos no asfalticos,,145.88684484554,no,-62.1059617666477,7.97562654052871,./0.png
